"","X","Watershed","Site.ID","Date","Observer","Expected","Start.Time","End.time","Spp","Sign.Type","Fresh","Time","Veg","Camera","GPS","snow","Mode","Water","Wetland","Built","UpGrass","Shrub","Forest","lon","lat","Temp","cloudcover","Precip"
"2511",595,"Blackstone",323,"2023-06-07","John Crockett","N/A","2023-06-07 13:09:00","2023-06-07 13:40:00","muskrat","scat","N","0.55972222222222223","stream/forest","1","3","none","walking",0,0,0,0,0,1,-71.7464563809,41.9448776823,18.5,86,0.4
"2512",596,"Blackstone",139,"2023-06-08","Chris Boylston","beaver","2023-06-08 12:46:00","2023-06-08 13:10:00","Beaver","dam","N","0.53194444444444444","pond edge","2","1","none","walking",NA,NA,NA,NA,NA,NA,-71.5528231021,41.9609120954,16.2,79,0.9
"2513",597,"Blackstone",139,"2023-06-08","Chris Boylston","beaver","2023-06-08 12:46:00","2023-06-08 13:10:00","Beaver","dam","Y","0.53402777777777777","pond edge","2","1","none","walking",NA,NA,NA,NA,NA,NA,-71.5528231021,41.9609120954,16.2,79,0.9
"2514",598,"Blackstone",139,"2023-06-08","Chris Boylston","beaver","2023-06-08 12:46:00","2023-06-08 13:10:00","muskrat","scat","N","0.53680555555555554","emergent marsh","2","1","none","walking",NA,NA,NA,NA,NA,NA,-71.5528231021,41.9609120954,16.2,79,0.9
"2515",599,"Blackstone",139,"2023-06-08","Chris Boylston","beaver","2023-06-08 12:46:00","2023-06-08 13:10:00","Beaver","chewed stick","N","0.54513888888888895","emergent marsh","2","1","none","walking",NA,NA,NA,NA,NA,NA,-71.5528231021,41.9609120954,16.2,79,0.9
"2516",600,"Blackstone",139,"2023-06-08","Chris Boylston","beaver","2023-06-08 12:46:00","2023-06-08 13:10:00","muskrat","scat","N","0.54652777777777783","emergent marsh","2","1","none","walking",NA,NA,NA,NA,NA,NA,-71.5528231021,41.9609120954,16.2,79,0.9
"2517",601,"Blackstone",163,"2023-06-08","Chris Boylston","N/A","2023-06-08 14:02:00","2023-06-08 14:11:00",NA,NA,NA,NA,NA,"2","1","none","walking",0.666666666666667,0,0,0,0,0.333333333333333,-71.5528231021,41.9609120954,16.7,73,0.9
"2518",602,"Blackstone",245,"2023-06-08","Chris Boylston","N/A","2023-06-08 14:30:00","2023-06-08 14:49:00","Beaver","chewed stick","N","0.60625000000000007","rivers edge","2","1","none","walking",0.315789473684211,0,0,0,0,0.684210526315789,-71.5528231021,41.9609120954,17.6,51,0.9
"2519",603,"Blackstone",245,"2023-06-08","Chris Boylston","N/A","2023-06-08 14:30:00","2023-06-08 14:49:00","Beaver","chewed stick","N","0.6118055555555556","rivers edge","2","1","none","walking",0.315789473684211,0,0,0,0,0.684210526315789,-71.5528231021,41.9609120954,17.6,51,0.9
"2520",604,"Blackstone",245,"2023-06-08","Chris Boylston","N/A","2023-06-08 14:30:00","2023-06-08 14:49:00","muskrat","scat","N","0.61249999999999993","rivers edge","2","1","none","walking",0.315789473684211,0,0,0,0,0.684210526315789,-71.5528231021,41.9609120954,17.6,51,0.9
"2521",605,"Blackstone",249,"2023-06-08","Chris Boylston","N/A","2023-06-08 15:13:00","2023-06-08 15:36:00","otter","shells","N","0.63541666666666663","rivers edge","2","1","none","walking",0.782608695652174,0,0,0,0,0.217391304347826,-71.5528231021,41.9609120954,17.6,51,0.9
"2522",606,"Blackstone",249,"2023-06-08","Chris Boylston","N/A","2023-06-08 15:13:00","2023-06-08 15:36:00","otter","shells","N","0.63680555555555551","rivers edge","2","1","none","walking",0.782608695652174,0,0,0,0,0.217391304347826,-71.5528231021,41.9609120954,17.6,51,0.9
"2523",607,"Blackstone",249,"2023-06-08","Chris Boylston","N/A","2023-06-08 15:13:00","2023-06-08 15:36:00","beaver","chewed stick","N","0.6381944444444444","rivers edge","2","1","none","walking",0.782608695652174,0,0,0,0,0.217391304347826,-71.5528231021,41.9609120954,17.6,51,0.9
"2524",608,"Blackstone",249,"2023-06-08","Chris Boylston","N/A","2023-06-08 15:13:00","2023-06-08 15:36:00","otter","shells","N","0.64513888888888882","rivers edge","2","1","none","walking",0.782608695652174,0,0,0,0,0.217391304347826,-71.5528231021,41.9609120954,17.6,51,0.9
"2525",609,"Blackstone",249,"2023-06-08","Chris Boylston","N/A","2023-06-08 15:13:00","2023-06-08 15:36:00","beaver","chewed stick","N","0.64583333333333337","rivers edge","2","1","none","walking",0.782608695652174,0,0,0,0,0.217391304347826,-71.5528231021,41.9609120954,17.6,51,0.9
"2526",610,"Blackstone",249,"2023-06-08","Chris Boylston","N/A","2023-06-08 15:13:00","2023-06-08 15:36:00","muskrat","scat","N","0.64722222222222225","rivers edge","2","1","none","walking",0.782608695652174,0,0,0,0,0.217391304347826,-71.5528231021,41.9609120954,17.6,51,0.9
"2527",611,"Blackstone",248,"2023-06-08","Chris Boylston","all","2023-06-08 15:36:00","2023-06-08 15:45:00","otter","shells","N","0.65138888888888891","rivers edge","2","1","none","walking",0.888888888888889,0,0.111111111111111,0,0,0,-71.5528231021,41.9609120954,17.9,74,0.9
"2528",612,"Blackstone",248,"2023-06-08","Chris Boylston","all","2023-06-08 15:36:00","2023-06-08 15:45:00","beaver","chewed stick","N","0.65347222222222223","rivers edge","2","1","none","walking",0.888888888888889,0,0.111111111111111,0,0,0,-71.5528231021,41.9609120954,17.9,74,0.9
"2529",613,"Blackstone",248,"2023-06-08","Chris Boylston","all","2023-06-08 15:36:00","2023-06-08 15:45:00","muskrat","scat","N","0.65625","rivers edge","2","1","none","walking",0.888888888888889,0,0.111111111111111,0,0,0,-71.5528231021,41.9609120954,17.9,74,0.9
"2530",614,"Blackstone",139,"2023-06-08","John Crockett","Beaver, Otter","2023-06-08 12:39:00","2023-06-08 13:08:00","otter","scat","N","0.52777777777777779","pond edge","1","3","none","walking",0,0,0,0,0,1,-71.5525257122,41.9609806594,16.2,79,0.9
"2531",615,"Blackstone",139,"2023-06-08","John Crockett","Beaver, Otter","2023-06-08 12:39:00","2023-06-08 13:08:00","beaver","chewed stick","N","0.52916666666666667","pond edge","1","3","none","walking",0,0,0,0,0,1,-71.5525257122,41.9609806594,16.2,79,0.9
"2532",616,"Blackstone",139,"2023-06-08","John Crockett","Beaver, Otter","2023-06-08 12:39:00","2023-06-08 13:08:00","muskrat","scat","N","0.53819444444444442","emergent marsh","1","3","none","walking",0,0,0,0,0,1,-71.5525257122,41.9609806594,16.2,79,0.9
"2533",617,"Blackstone",163,"2023-06-08","John Crockett","N/A","2023-06-08 14:00:00","2023-06-08 14:15:00",NA,NA,NA,NA,NA,"1","3","none","walking",0.333333333333333,0,0.266666666666667,0,0,0.4,-71.5525257122,41.9609806594,16.7,73,0.9
"2534",618,"Blackstone",245,"2023-06-08","John Crockett","N/A","2023-06-08 14:29:00","2023-06-08 14:48:00","beaver","chewed stick","N","0.60625000000000007","rivers edge","1","3","none","walking",0.315789473684211,0,0,0,0,0.684210526315789,-71.5525257122,41.9609806594,16.7,73,0.9
"2535",619,"Blackstone",245,"2023-06-08","John Crockett","N/A","2023-06-08 14:29:00","2023-06-08 14:48:00","muskrat","scat","N","0.61041666666666672","rivers edge","1","3","none","walking",0.315789473684211,0,0,0,0,0.684210526315789,-71.5525257122,41.9609806594,16.7,73,0.9
"2536",620,"Blackstone",249,"2023-06-08","John Crockett","N/A","2023-06-08 15:11:00","2023-06-08 15:32:00","otter","shells","N","0.63541666666666663","rivers edge","1","3","none","walking",0.761904761904762,0,0.0476190476190476,0,0,0.19047619047619,-71.5525257122,41.9609806594,17.6,51,0.9
"2537",621,"Blackstone",249,"2023-06-08","John Crockett","N/A","2023-06-08 15:11:00","2023-06-08 15:32:00","beaver","chewed stick","N","15:30","rivers edge","1","3","none","walking",0.761904761904762,0,0.0476190476190476,0,0,0.19047619047619,-71.5525257122,41.9609806594,17.6,51,0.9
"2538",622,"Blackstone",249,"2023-06-08","John Crockett","N/A","2023-06-08 15:11:00","2023-06-08 15:32:00","muskrat","scat","N","0.64652777777777781","rivers edge","1","3","none","walking",0.761904761904762,0,0.0476190476190476,0,0,0.19047619047619,-71.5525257122,41.9609806594,17.6,51,0.9
"2539",623,"Blackstone",248,"2023-06-08","John Crockett","N/A","2023-06-08 15:35:00","2023-06-08 15:45:00","beaver","chewed stick","N","0.65069444444444446","rivers edge","1","3","none","walking",0.7,0,0.1,0,0,0.2,-71.5525257122,41.9609806594,17.9,74,0.9
"2540",624,"Blackstone",248,"2023-06-08","John Crockett","N/A","2023-06-08 15:35:00","2023-06-08 15:45:00","otter","shells","N","0.65208333333333335","rivers edge","1","3","none","walking",0.7,0,0.1,0,0,0.2,-71.5525257122,41.9609806594,17.9,74,0.9
"2541",625,"Blackstone",248,"2023-06-08","John Crockett","N/A","2023-06-08 15:35:00","2023-06-08 15:45:00","muskrat","scat","N","0.65486111111111112","rivers edge","1","3","none","walking",0.7,0,0.1,0,0,0.2,-71.5525257122,41.9609806594,17.9,74,0.9
"2542",626,"Woonasquatucket-Moshassuck",69,"2023-06-12","Chris Boylston","N/A","2023-06-12 11:15:00","2023-06-12 11:31:00",NA,NA,NA,NA,NA,"2","1","none","walking",0.875,0,0,0,0,0.125,-71.4373542555,41.8880787212,23,45,3.1
"2543",627,"Woonasquatucket-Moshassuck",66,"2023-06-12","Chris Boylston","otter","2023-06-12 11:35:00","2023-06-12 12:12:00","otter","shells","N","0.4826388888888889","pond edge","2","1","none","walking",0.486486486486487,0,0,0,0,0.513513513513513,-71.4373542555,41.8880787212,24,64,3.1
"2544",628,"Woonasquatucket-Moshassuck",66,"2023-06-12","Chris Boylston","otter","2023-06-12 11:35:00","2023-06-12 12:12:00","otter","shells","N","0.48402777777777778","pond edge","2","1","none","walking",0.486486486486487,0,0,0,0,0.513513513513513,-71.4373542555,41.8880787212,24,64,3.1
"2545",629,"Woonasquatucket-Moshassuck",66,"2023-06-12","Chris Boylston","otter","2023-06-12 11:35:00","2023-06-12 12:12:00","otter","shells","N","0.4909722222222222","pond edge","2","1","none","walking",0.486486486486487,0,0,0,0,0.513513513513513,-71.4373542555,41.8880787212,24,64,3.1
"2546",630,"Woonasquatucket-Moshassuck",66,"2023-06-12","Chris Boylston","otter","2023-06-12 11:35:00","2023-06-12 12:12:00","muskrat","scat","N","0.49236111111111108","pond edge","2","1","none","walking",0.486486486486487,0,0,0,0,0.513513513513513,-71.4373542555,41.8880787212,24,64,3.1
"2547",631,"Woonasquatucket-Moshassuck",66,"2023-06-12","Chris Boylston","otter","2023-06-12 11:35:00","2023-06-12 12:12:00","otter","shells","N","0.49444444444444446","pond edge","2","1","none","walking",0.486486486486487,0,0,0,0,0.513513513513513,-71.4373542555,41.8880787212,24,64,3.1
"2548",632,"Blackstone",166,"2023-06-12","Chris Boylston","N/A","2023-06-12 12:51:00","2023-06-12 13:15:00","beaver","chewed stick","N","0.53819444444444442","rivers edge","2","1","none","walking",0.291666666666667,0,0,0,0,0.708333333333333,-71.4373542555,41.8880787212,24.5,71,3.1
"2549",633,"Blackstone",166,"2023-06-12","Chris Boylston","N/A","2023-06-12 12:51:00","2023-06-12 13:15:00","beaver","stump","N","0.54305555555555551","rivers edge","2","1","none","walking",0.291666666666667,0,0,0,0,0.708333333333333,-71.4373542555,41.8880787212,24.5,71,3.1
"2550",634,"Blackstone",166,"2023-06-12","Chris Boylston","N/A","2023-06-12 12:51:00","2023-06-12 13:15:00","muskrat","scat","Y","0.5444444444444444","rivers edge","2","1","none","walking",0.291666666666667,0,0,0,0,0.708333333333333,-71.4373542555,41.8880787212,24.5,71,3.1
"2551",635,"Blackstone",166,"2023-06-12","Chris Boylston","N/A","2023-06-12 12:51:00","2023-06-12 13:15:00","otter","shells","N","0.55069444444444449","rivers edge","2","1","none","walking",0.291666666666667,0,0,0,0,0.708333333333333,-71.4373542555,41.8880787212,24.5,71,3.1
"2552",636,"Blackstone",164,"2023-06-12","Chris Boylston","all","2023-06-12 13:35:00","2023-06-12 13:53:00","beaver","chewed stick","N","0.57222222222222219","rivers edge","2","1","none","walking",0.722222222222222,0,0,0,0,0.277777777777778,-71.4373542555,41.8880787212,24.9,65,3.1
"2553",637,"Blackstone",164,"2023-06-12","Chris Boylston","all","2023-06-12 13:35:00","2023-06-12 13:53:00","beaver","chewed stick","N","0.57708333333333328","rivers edge","2","1","none","walking",0.722222222222222,0,0,0,0,0.277777777777778,-71.4373542555,41.8880787212,24.9,65,3.1
"2554",638,"Blackstone",222,"2023-06-12","Chris Boylston","N/A","2023-06-12 14:31:00","2023-06-12 14:45:00","beaver","chewed stick","N","0.60625000000000007","rivers edge","2","1","none","walking",0.928571428571429,0,0,0,0,0.0714285714285714,-71.4373542555,41.8880787212,24.5,86,3.1
"2555",639,"Blackstone",222,"2023-06-12","Chris Boylston","N/A","2023-06-12 14:31:00","2023-06-12 14:45:00","otter","shells","N","0.6069444444444444","rivers edge","2","1","none","walking",0.928571428571429,0,0,0,0,0.0714285714285714,-71.4373542555,41.8880787212,24.5,86,3.1
"2556",640,"Blackstone",222,"2023-06-12","Chris Boylston","N/A","2023-06-12 14:31:00","2023-06-12 14:45:00","muskrat","scat","N","0.60763888888888895","rivers edge","2","1","none","walking",0.928571428571429,0,0,0,0,0.0714285714285714,-71.4373542555,41.8880787212,24.5,86,3.1
"2557",641,"Blackstone",221,"2023-06-12","Chris Boylston","beaver, muskrat","2023-06-12 15:19:00","2023-06-12 15:28:00","beaver","chewed stick","N","0.6381944444444444","pond edge","2","1","none","walking",0,0,0,1,0,0,-71.4373542555,41.8880787212,24.5,86,3.1
"2558",642,"Blackstone",221,"2023-06-12","Chris Boylston","beaver, muskrat","2023-06-12 15:19:00","2023-06-12 15:28:00","beaver","lodge","N","0.64027777777777783","pond edge","2","1","none","walking",0,0,0,1,0,0,-71.4373542555,41.8880787212,24.5,86,3.1
"2559",643,"Woonasquatucket-Moshassuck",69,"2023-06-12","John Crockett","N/A","2023-06-12 11:13:00","2023-06-12 11:30:00",NA,NA,NA,NA,NA,"1","3","none","walking",0.529411764705882,0,0.352941176470588,0,0,0.117647058823529,-71.4375885297,41.8879594468,23,45,3.1
"2560",644,"Woonasquatucket-Moshassuck",66,"2023-06-12","John Crockett","otter","2023-06-12 11:33:00","2023-06-12 12:08:00","beaver","chewed stick","N","0.48194444444444445","pond edge","1","3","none","walking",0.571428571428571,0,0,0,0,0.428571428571429,-71.4375885297,41.8879594468,24,64,3.1
"2561",645,"Woonasquatucket-Moshassuck",66,"2023-06-12","John Crockett","otter","2023-06-12 11:33:00","2023-06-12 12:08:00","otter","shells","Y","0.4826388888888889","pond edge","1","3","none","walking",0.571428571428571,0,0,0,0,0.428571428571429,-71.4375885297,41.8879594468,24,64,3.1
"2562",646,"Woonasquatucket-Moshassuck",66,"2023-06-12","John Crockett","otter","2023-06-12 11:33:00","2023-06-12 12:08:00","muskrat","scat","N","0.49374999999999997","pond edge","1","3","none","walking",0.571428571428571,0,0,0,0,0.428571428571429,-71.4375885297,41.8879594468,24,64,3.1
"2563",647,"Woonasquatucket-Moshassuck",66,"2023-06-12","John Crockett","otter","2023-06-12 11:33:00","2023-06-12 12:08:00","muskrat","scat","Y","0.50416666666666665","pond edge","1","3","none","walking",0.571428571428571,0,0,0,0,0.428571428571429,-71.4375885297,41.8879594468,24,64,3.1
"2564",648,"Blackstone",166,"2023-06-12","John Crockett","beaver","2023-06-12 12:50:00","2023-06-12 13:14:00","beaver","chewed stick","N","0.53541666666666665","rivers edge","1","3","none","walking",0.25,0,0,0,0,0.75,-71.4375885297,41.8879594468,24.5,71,3.1
"2565",649,"Blackstone",166,"2023-06-12","John Crockett","beaver","2023-06-12 12:50:00","2023-06-12 13:14:00","muskrat","scat","N","0.53749999999999998","rivers edge","1","3","none","walking",0.25,0,0,0,0,0.75,-71.4375885297,41.8879594468,24.5,71,3.1
"2566",650,"Blackstone",164,"2023-06-12","John Crockett","muskrat","2023-06-12 13:34:00","2023-06-12 13:52:00","beaver","chewed stick","N","0.56597222222222221","rivers edge","1","3","none","walking",0.388888888888889,0,0,0,0,0.611111111111111,-71.4375885297,41.8879594468,24.9,65,3.1
"2567",651,"Blackstone",164,"2023-06-12","John Crockett","muskrat","2023-06-12 13:34:00","2023-06-12 13:52:00","muskrat","scat","Y","0.56597222222222221","rivers edge","1","3","none","walking",0.388888888888889,0,0,0,0,0.611111111111111,-71.4375885297,41.8879594468,24.9,65,3.1
"2568",652,"Blackstone",222,"2023-06-12","John Crockett","N/A","2023-06-12 14:30:00","2023-06-12 14:45:00","muskrat","scat","Y","0.6069444444444444","rivers edge","1","3","none","walking",0.666666666666667,0,0,0,0,0.333333333333333,-71.4375885297,41.8879594468,24.5,86,3.1
"2569",653,"Blackstone",222,"2023-06-12","John Crockett","N/A","2023-06-12 14:30:00","2023-06-12 14:45:00","otter","shells","N","0.60972222222222217","rivers edge","1","3","none","walking",0.666666666666667,0,0,0,0,0.333333333333333,-71.4375885297,41.8879594468,24.5,86,3.1
"2570",654,"Blackstone",222,"2023-06-12","John Crockett","N/A","2023-06-12 14:30:00","2023-06-12 14:45:00","beaver","chewed stick","N","0.60972222222222217","rivers edge","1","3","none","walking",0.666666666666667,0,0,0,0,0.333333333333333,-71.4375885297,41.8879594468,24.5,86,3.1
"2571",655,"Blackstone",221,"2023-06-12","John Crockett","beaver","2023-06-12 15:18:00","2023-06-12 15:26:00","beaver","chewed stick","Y","0.63750000000000007","emergent marsh","1","3","none","walking",0,0,0,1,0,0,-71.4375885297,41.8879594468,24.5,86,3.1
"2572",656,"Blackstone",221,"2023-06-12","John Crockett","beaver","2023-06-12 15:18:00","2023-06-12 15:26:00","beaver","lodge","Y","0.63958333333333328","emergent marsh","1","3","none","walking",0,0,0,1,0,0,-71.4375885297,41.8879594468,24.5,86,3.1
"2573",657,"Blackstone",221,"2023-06-12","John Crockett","beaver","2023-06-12 15:18:00","2023-06-12 15:26:00","muskrat","scat","N","0.64097222222222217","emergent marsh","1","3","none","walking",0,0,0,1,0,0,-71.4375885297,41.8879594468,24.5,86,3.1
"2574",658,"Woonasquatucket-Moshassuck",17,"2023-06-13","Chris Boylston","otter","2023-06-13 09:44:00","2023-06-13 09:54:00","otter","shells","N","0.40625","pond edge","2","1","none","walking",0.7,0,0.3,0,0,0,-71.5083813295,41.8899084907,19.1,82,2.3
"2575",659,"Woonasquatucket-Moshassuck",19,"2023-06-13","Chris Boylston","otter","2023-06-13 09:54:00","2023-06-13 10:17:00","otter","shells","N","0.4152777777777778","pond edge","2","1","none","walking",0.695652173913043,0,0.304347826086957,0,0,0,-71.5083813295,41.8899084907,19.1,82,2.3
"2576",660,"Woonasquatucket-Moshassuck",19,"2023-06-13","Chris Boylston","otter","2023-06-13 09:54:00","2023-06-13 10:17:00","otter","shells","N","0.41597222222222219","pond edge","2","1","none","walking",0.695652173913043,0,0.304347826086957,0,0,0,-71.5083813295,41.8899084907,19.1,82,2.3
"2577",661,"Woonasquatucket-Moshassuck",19,"2023-06-13","Chris Boylston","otter","2023-06-13 09:54:00","2023-06-13 10:17:00","otter","fish bits","Y","0.42083333333333334","pond edge","2","1","none","walking",0.695652173913043,0,0.304347826086957,0,0,0,-71.5083813295,41.8899084907,19.1,82,2.3
"2578",662,"Woonasquatucket-Moshassuck",18,"2023-06-13","Chris Boylston","otter","2023-06-13 10:21:00","2023-06-13 10:29:00",NA,NA,NA,NA,NA,"2","1","none","walking",0.125,0,0,0,0,0.875,-71.5083813295,41.8899084907,19.1,82,2.3
"2579",663,"Woonasquatucket-Moshassuck",17,"2023-06-13","John Crockett","N/A","2023-06-13 09:42:00","2023-06-13 09:52:00",NA,NA,NA,NA,NA,"1","3","none","kayaking",0.4,0,0.6,0,0,0,-71.5085124224,41.8895899784,19.1,82,2.3
"2580",664,"Woonasquatucket-Moshassuck",19,"2023-06-13","John Crockett","N/A","2023-06-13 09:54:00","2023-06-13 10:15:00","otter","shells","Y","0.41319444444444442","pond edge","1","3","none","kayaking",0.19047619047619,0,0.619047619047619,0,0,0.19047619047619,-71.5085124224,41.8895899784,19.1,82,2.3
"2581",665,"Woonasquatucket-Moshassuck",18,"2023-06-13","John Crockett","N/A","2023-06-13 10:17:00","2023-06-13 10:45:00",NA,NA,NA,NA,NA,"1","3","none","kayaking",0.178571428571429,0,0.25,0,0,0.571428571428571,-71.5085124224,41.8895899784,19.1,82,2.3
"2582",666,"Blackstone",98,"2023-06-14","Chris Boylston","beaver","2023-06-14 10:45:00","2023-06-14 10:58:00","beaver","chewed stick","N","0.45208333333333334","pond edge","2","1","none","kayaking",0.307692307692308,0,0.230769230769231,0,0,0.461538461538462,-71.7615993787,42.0007235371,22.2,29,6.4
"2583",667,"Blackstone",98,"2023-06-14","Chris Boylston","beaver","2023-06-14 10:45:00","2023-06-14 10:58:00","beaver","chewed stick","N","0.45416666666666666","pond edge","2","1","none","kayaking",0.307692307692308,0,0.230769230769231,0,0,0.461538461538462,-71.7615993787,42.0007235371,22.2,29,6.4
"2584",668,"Blackstone",97,"2023-06-14","Chris Boylston","beaver","2023-06-14 11:03:00","2023-06-14 11:18:00","beaver","chewed stick","N","0.4604166666666667","pond edge","2","1","none","kayaking",0.866666666666667,0,0,0,0,0.133333333333333,-71.7615993787,42.0007235371,22.2,29,6.4
"2585",669,"Blackstone",97,"2023-06-14","Chris Boylston","beaver","2023-06-14 11:03:00","2023-06-14 11:18:00","beaver","chewed stick","N","0.46597222222222223","pond edge","2","1","none","kayaking",0.866666666666667,0,0,0,0,0.133333333333333,-71.7615993787,42.0007235371,22.2,29,6.4
"2586",670,"Blackstone",97,"2023-06-14","Chris Boylston","beaver","2023-06-14 11:03:00","2023-06-14 11:18:00","beaver","chewed stick","N","0.46736111111111112","pond edge","2","1","none","kayaking",0.866666666666667,0,0,0,0,0.133333333333333,-71.7615993787,42.0007235371,22.2,29,6.4
"2587",671,"Blackstone",97,"2023-06-14","Chris Boylston","beaver","2023-06-14 11:03:00","2023-06-14 11:18:00","beaver","chewed stick","Y","0.4694444444444445","pond edge","2","1","none","kayaking",0.866666666666667,0,0,0,0,0.133333333333333,-71.7615993787,42.0007235371,22.2,29,6.4
"2588",672,"Blackstone",99,"2023-06-14","Chris Boylston","beaver","2023-06-14 11:30:00","2023-06-14 11:42:00","beaver","chewed stick","N","0.48055555555555557","pond edge","2","1","none","kayaking",0.416666666666667,0,0.583333333333333,0,0,0,-71.7615993787,42.0007235371,23.3,36,6.4
"2589",673,"Blackstone",99,"2023-06-14","Chris Boylston","beaver","2023-06-14 11:30:00","2023-06-14 11:42:00","beaver","chewed stick","Y","0.48194444444444445","pond edge","2","1","none","kayaking",0.416666666666667,0,0.583333333333333,0,0,0,-71.7615993787,42.0007235371,23.3,36,6.4
"2590",674,"Blackstone",99,"2023-06-14","Chris Boylston","beaver","2023-06-14 11:30:00","2023-06-14 11:42:00","beaver","chewed stick","Y","0.48402777777777778","pond edge","2","1","none","kayaking",0.416666666666667,0,0.583333333333333,0,0,0,-71.7615993787,42.0007235371,23.3,36,6.4
"2591",675,"Blackstone",99,"2023-06-14","Chris Boylston","beaver","2023-06-14 11:30:00","2023-06-14 11:42:00","beaver","chewed stick","Y","0.4861111111111111","pond edge","2","1","none","kayaking",0.416666666666667,0,0.583333333333333,0,0,0,-71.7615993787,42.0007235371,23.3,36,6.4
"2592",676,"Blackstone",320,"2023-06-14","Chris Boylston","beaver","2023-06-14 12:46:00","2023-06-14 13:05:00","beaver","chewed stick","N","0.54027777777777775","emergent marsh","2","1","none","kayaking",0.947368421052632,0,0,0,0,0.0526315789473684,-71.7615993787,42.0007235371,23.6,58,6.4
"2593",677,"Blackstone",320,"2023-06-14","Chris Boylston","beaver","2023-06-14 12:46:00","2023-06-14 13:05:00","muskrat","scat","N","0.54513888888888895","pond edge","2","1","none","kayaking",0.947368421052632,0,0,0,0,0.0526315789473684,-71.7615993787,42.0007235371,23.6,58,6.4
"2594",678,"Blackstone",309,"2023-06-14","Chris Boylston","beaver","2023-06-14 13:08:00","2023-06-14 13:52:00","beaver","chewed stick","N","0.5493055555555556","pond edge","2","1","none","kayaking",0.681818181818182,0,0,0,0,0.318181818181818,-71.7615993787,42.0007235371,23.6,58,6.4
"2595",679,"Blackstone",309,"2023-06-14","Chris Boylston","beaver","2023-06-14 13:08:00","2023-06-14 13:52:00","muskrat","scat","N","0.55208333333333337","pond edge","2","1","none","kayaking",0.681818181818182,0,0,0,0,0.318181818181818,-71.7615993787,42.0007235371,23.6,58,6.4
"2596",680,"Blackstone",309,"2023-06-14","Chris Boylston","beaver","2023-06-14 13:08:00","2023-06-14 13:52:00","beaver","chewed stick","N","0.55347222222222225","pond edge","2","1","none","kayaking",0.681818181818182,0,0,0,0,0.318181818181818,-71.7615993787,42.0007235371,23.6,58,6.4
"2597",681,"Blackstone",309,"2023-06-14","Chris Boylston","beaver","2023-06-14 13:08:00","2023-06-14 13:52:00","muskrat","platform","N","0.56874999999999998","pond edge","2","1","none","kayaking",0.681818181818182,0,0,0,0,0.318181818181818,-71.7615993787,42.0007235371,23.6,58,6.4
"2598",682,"Blackstone",322,"2023-06-14","Chris Boylston","beaver, muskrat","2023-06-14 13:57:00","2023-06-14 14:19:00","beaver","chewed stick","N","0.58263888888888882","pond edge","2","1","none","kayaking",0.818181818181818,0,0,0,0,0.181818181818182,-71.7615993787,42.0007235371,23.4,66,6.4
"2599",683,"Blackstone",322,"2023-06-14","Chris Boylston","beaver, muskrat","2023-06-14 13:57:00","2023-06-14 14:19:00","muskrat","scat","N","0.58680555555555558","pond edge","2","1","none","kayaking",0.818181818181818,0,0,0,0,0.181818181818182,-71.7615993787,42.0007235371,23.4,66,6.4
"2600",684,"Blackstone",322,"2023-06-14","Chris Boylston","beaver, muskrat","2023-06-14 13:57:00","2023-06-14 14:19:00","muskrat","scat","N","0.58819444444444446","pond edge","2","1","none","kayaking",0.818181818181818,0,0,0,0,0.181818181818182,-71.7615993787,42.0007235371,23.4,66,6.4
"2601",685,"Blackstone",322,"2023-06-14","Chris Boylston","beaver, muskrat","2023-06-14 13:57:00","2023-06-14 14:19:00","muskrat","scat","N","0.58958333333333335","pond edge","2","1","none","kayaking",0.818181818181818,0,0,0,0,0.181818181818182,-71.7615993787,42.0007235371,23.4,66,6.4
"2602",686,"Blackstone",322,"2023-06-14","Chris Boylston","beaver, muskrat","2023-06-14 13:57:00","2023-06-14 14:19:00","beaver","chewed stick","N","0.59097222222222223","pond edge","2","1","none","kayaking",0.818181818181818,0,0,0,0,0.181818181818182,-71.7615993787,42.0007235371,23.4,66,6.4
"2603",687,"Blackstone",308,"2023-06-14","Chris Boylston","beaver, muskrat","2023-06-14 14:28:00","2023-06-14 15:01:00","beaver","chewed stick","N","0.60555555555555551","pond edge","2","1","none","kayaking",0.393939393939394,0.272727272727273,0,0,0,0.333333333333333,-71.7615993787,42.0007235371,23.4,66,6.4
"2604",688,"Blackstone",308,"2023-06-14","Chris Boylston","beaver, muskrat","2023-06-14 14:28:00","2023-06-14 15:01:00","beaver","dam","N","0.60763888888888895","pond edge","2","1","none","kayaking",0.393939393939394,0.272727272727273,0,0,0,0.333333333333333,-71.7615993787,42.0007235371,23.4,66,6.4
"2605",689,"Blackstone",308,"2023-06-14","Chris Boylston","beaver, muskrat","2023-06-14 14:28:00","2023-06-14 15:01:00","otter","latrine","N","0.6118055555555556","emergent marsh","2","1","none","kayaking",0.393939393939394,0.272727272727273,0,0,0,0.333333333333333,-71.7615993787,42.0007235371,23.4,66,6.4
"2606",690,"Blackstone",308,"2023-06-14","Chris Boylston","beaver, muskrat","2023-06-14 14:28:00","2023-06-14 15:01:00","muskrat","scat","N","0.61597222222222225","emergent marsh","2","1","none","kayaking",0.393939393939394,0.272727272727273,0,0,0,0.333333333333333,-71.7615993787,42.0007235371,23.4,66,6.4
