"","Watershed","Site.ID","Date","Observer","Expected","Start.Time","End.time","Spp","Sign.Type","Fresh","Time","Veg","Camera","GPS","snow","Mode","Water","Wetland","Built","UpGrass","Shrub","Forest"
"352","Narragansett Bay",162,2022-01-10,"Justin Moore","N/A",2022-01-10 12:09:00,2022-01-10 12:57:00,"otter","latrine","N",1899-12-31 12:34:00,"pond edge",2,5,"Y","Foot",0.0208333333333333,0,0,0,0,0.979166666666667
"353","Narragansett Bay",162,2022-01-10,"John Crockett","N/A",2022-01-10 12:09:00,2022-01-10 12:57:00,"beaver","chewed stick","N",1899-12-31 12:13:00,"pond edge",1,2,"Y","Foot",0.125,0,0,0,0,0.875
"354","Narragansett Bay",162,2022-01-10,"John Crockett","N/A",2022-01-10 12:09:00,2022-01-10 12:57:00,"beaver","chewed stick","Y",1899-12-31 12:17:00,"pond edge",1,2,"Y","Foot",0.125,0,0,0,0,0.875
"355","Narragansett Bay",162,2022-01-10,"John Crockett","N/A",2022-01-10 12:09:00,2022-01-10 12:57:00,"otter","latrine","Y",1899-12-31 12:20:00,"pond edge",1,2,"Y","Foot",0.125,0,0,0,0,0.875
"356","Narragansett Bay",162,2022-01-10,"John Crockett","N/A",2022-01-10 12:09:00,2022-01-10 12:57:00,"otter","track","Y",1899-12-31 12:24:00,"pond edge",1,2,"Y","Foot",0.125,0,0,0,0,0.875
"357","Narragansett Bay",162,2022-01-10,"John Crockett","N/A",2022-01-10 12:09:00,2022-01-10 12:57:00,"otter","latrine","Y",1899-12-31 12:25:00,"pond edge",1,2,"Y","Foot",0.125,0,0,0,0,0.875
"358","Narragansett Bay",162,2022-01-10,"John Crockett","N/A",2022-01-10 12:09:00,2022-01-10 12:57:00,"beaver","chewed stick","N",1899-12-31 12:36:00,"pond edge",1,2,"Y","Foot",0.125,0,0,0,0,0.875
"359","Narragansett Bay",162,2022-06-24,"John Crockett","otter",2022-06-24 11:43:00,2022-06-24 12:34:00,NA,NA,NA,NA,NA,1,2,"N","walking",0.196078431372549,0,0,0,0,0.803921568627451
"360","Narragansett Bay",162,2022-06-24,"Jess Burr","N/A",2022-06-24 11:44:00,2022-06-24 12:33:00,"beaver","chewed stick","N",1899-12-31 11:48:00,"forested pond",2,4,"N","walking",0.36734693877551,0,0,0,0,0.63265306122449
"361","Narragansett Bay",162,2022-06-24,"Jess Burr","N/A",2022-06-24 11:44:00,2022-06-24 12:33:00,"beaver","chewed stick","N",1899-12-31 12:18:00,"forested pond",2,4,"N","walking",0.36734693877551,0,0,0,0,0.63265306122449
"362","Narragansett Bay",162,2022-06-24,"Jess Burr","N/A",2022-06-24 11:44:00,2022-06-24 12:33:00,"beaver","chewed stick","N",1899-12-31 12:21:00,"forested pond",2,4,"N","walking",0.36734693877551,0,0,0,0,0.63265306122449
"363","Narragansett Bay",162,2022-06-24,"Jess Burr","N/A",2022-06-24 11:44:00,2022-06-24 12:33:00,"otter","crayfish bones","Y",1899-12-31 12:28:00,"forested pond",2,4,"N","walking",0.36734693877551,0,0,0,0,0.63265306122449
"364","Narragansett Bay",167,2022-02-14,"John Crockett","N/A",2022-02-14 11:22:00,2022-02-14 12:06:00,NA,NA,NA,NA,NA,1,2,"Y","Foot",0,0.909090909090909,0,0,0,0.0909090909090909
"365","Narragansett Bay",167,2022-02-14,"Justin Moore","N/A",2022-02-14 11:20:00,2022-02-14 12:00:00,NA,NA,NA,NA,NA,4,5,"Y","Foot",0,0.75,0,0,0.025,0.225
"366","Narragansett Bay",167,2022-06-23,"John Crockett","N/A",2022-06-23 11:30:00,2022-06-23 12:04:00,NA,NA,NA,NA,NA,1,2,"N","kayak",0.6,0.342857142857143,0,0,0,0.0571428571428571
"367","Narragansett Bay",167,2022-06-23,"Jess Burr","N/A",2022-06-23 11:29:00,2022-06-23 12:03:00,"muskrat","scat","Y",1899-12-31 11:46:00,"forested river",2,5,"N","kayak",NA,NA,NA,NA,NA,NA
"368","Narragansett Bay",167,2022-06-23,"Jess Burr","N/A",2022-06-23 11:29:00,2022-06-23 12:03:00,"beaver","chewed stick","N",1899-12-31 11:49:00,"forested river",2,5,"N","kayak",NA,NA,NA,NA,NA,NA
"369","Narragansett Bay",168,2022-01-31,"Justin Moore","N/A",2022-01-31 10:17:00,2022-01-31 11:00:00,NA,NA,NA,NA,NA,1,5,"N","Foot",0,0.302325581395349,0,0.0232558139534884,0,0.674418604651163
"370","Narragansett Bay",168,2022-01-31,"John Crockett","N/A",2022-01-31 10:18:00,2022-01-31 10:36:00,NA,NA,NA,NA,NA,2,2,"Y","Foot",0,0.666666666666667,0,0,0,0.333333333333333
"371","Narragansett Bay",175,2022-01-11,"Justin Moore","N/A",2022-01-11 13:13:00,2022-01-11 13:32:00,NA,NA,NA,NA,NA,NA,5,"N","Foot",0,0,0.421052631578947,0,0,0.578947368421053
"372","Narragansett Bay",175,2022-01-11,"John Crockett","N/A",2022-01-11 13:11:00,2022-01-11 13:29:00,NA,NA,NA,NA,NA,1,2,"N","Foot",0,0,0.5,0,0,0.5
"373","Narragansett Bay",176,2022-01-24,"Justin Moore","N/A",2022-01-24 09:39:00,2022-01-24 09:59:00,NA,NA,NA,NA,NA,2,5,"N","Foot",0.25,0,0.05,0,0,0.7
"374","Narragansett Bay",176,2022-01-24,"John Crockett","N/A",2022-01-24 09:39:00,2022-01-24 09:55:00,"otter","latrine","N",1899-12-31 10:07:00,"pond edge",1,2,"N","Foot",0.25,0,0.0625,0,0,0.6875
"375","Narragansett Bay",176,2022-06-28,"Jess Burr","N/A",2022-06-28 11:50:00,2022-06-28 11:56:00,NA,NA,NA,NA,NA,2,4,"N","kayak",1,0,0,0,0,0
"376","Narragansett Bay",176,2022-06-28,"John Crockett","N/A",2022-06-28 11:51:00,2022-06-28 12:02:00,"muskrat","scat","Y",1899-12-31 12:01:00,"pond edge",1,2,"N","kayak",0.818181818181818,0,0,0,0,0.181818181818182
"377","Narragansett Bay",187,2022-04-05,"Justin Moore","N/A",2022-04-05 13:32:00,2022-04-05 13:41:00,NA,NA,NA,NA,NA,1,2,"N","Kayak",NA,NA,NA,NA,NA,NA
"378","Narragansett Bay",187,2022-04-05,"John Crockett","N/A",2022-04-05 13:32:00,2022-04-05 13:41:00,NA,NA,NA,NA,NA,2,5,"N","Kayak",NA,NA,NA,NA,NA,NA
"379","Narragansett Bay",189,2022-03-23,"Justin Moore","N/A",2022-03-23 12:06:00,2022-03-23 12:28:00,NA,NA,NA,NA,NA,2,5,"N","Kayak",0,0.611111111111111,0,0,0,0.388888888888889
"380","Narragansett Bay",189,2022-03-23,"John Crockett","N/A",2022-03-23 12:07:00,2022-03-23 12:28:00,"muskrat?","scat","Y",1899-12-31 12:12:00,"salt marsh",2,NA,"N","Kayak",NA,NA,NA,NA,NA,NA
"381","Narragansett Bay",199,2022-01-20,"Justin Moore","N/A",2022-01-20 12:59:00,2022-01-20 13:37:00,NA,NA,NA,NA,NA,1,5,"Y","Foot",0,0,0,0,0,1
"382","Narragansett Bay",199,2022-01-20,"John Crockett","N/A",2022-01-20 12:56:00,2022-01-20 13:31:00,NA,NA,NA,NA,NA,2,2,"N","Foot",0,0,0,0,0,1
"383","Narragansett Bay",199,2022-08-05,"John Crockett","N/A",2022-08-05 11:05:00,2022-08-05 11:28:00,NA,NA,NA,NA,NA,NA,2,"N","Walking",0,0,0,0,0,1
"384","Narragansett Bay",199,2022-08-05,"Jess Burr","N/A",2022-08-05 11:08:00,2022-08-05 11:31:00,NA,NA,NA,NA,NA,2,4,"N","walking",0,0,0,0,0,1
"385","Narragansett Bay",200,2022-01-20,"Justin Moore","N/A",2022-01-20 12:24:00,2022-01-20 12:45:00,NA,NA,NA,NA,NA,1,5,"Y","Foot",0,0,0,0,0,1
"386","Narragansett Bay",200,2022-01-20,"John Crockett","N/A",2022-01-20 12:22:00,2022-01-20 12:42:00,NA,NA,NA,NA,NA,2,2,"N","Foot",0,0,0,0,0,1
"387","Narragansett Bay",200,2022-08-05,"John Crockett","N/A",2022-08-05 10:23:00,2022-08-05 10:39:00,NA,NA,NA,NA,NA,NA,2,"N","Walking",0,0,0,0,0,1
"388","Narragansett Bay",200,2022-08-05,"Jess Burr","muskrat",2022-08-05 10:25:00,2022-08-05 10:42:00,NA,NA,NA,NA,NA,2,4,"N","walking",0,0,0,0,0,1
"389","Pawtuxet",202,2022-02-15,"Justin Moore","N/A",2022-02-15 10:49:00,2022-02-15 11:13:00,"beaver","chewed stick","N",1899-12-31 10:59:00,"forested swamp",4,5,"N","Foot",0,0.916666666666667,0,0,0,0.0833333333333333
"390","Pawtuxet",202,2022-02-15,"John Crockett","beaver",2022-02-15 10:48:00,2022-02-15 11:17:00,"beaver","chewed stick","N",1899-12-31 11:01:00,"shrub swamp",1,2,"Y","Foot",0,0.862068965517241,0,0,0,0.137931034482759
"391","Pawtuxet",202,2022-02-15,"John Crockett","beaver",2022-02-15 10:48:00,2022-02-15 11:17:00,"beaver","chewed stick","N",1899-12-31 11:11:00,"shrub swamp",1,2,"Y","Foot",0,0.862068965517241,0,0,0,0.137931034482759
"392","Pawtuxet",202,2022-06-27,"Jess Burr","N/A",2022-06-27 12:42:00,2022-06-27 13:18:00,"beaver","chewed stick","N",1899-12-31 12:58:00,"marshy/brushy creek",2,4,"N","walking",0,0.916666666666667,0,0,0,0.0833333333333333
"393","Pawtuxet",202,2022-06-27,"Jess Burr","N/A",2022-06-27 12:42:00,2022-06-27 13:18:00,"beaver","chewed stick","N",1899-12-31 13:03:00,"shrubby marsh",2,4,"N","walking",0,0.916666666666667,0,0,0,0.0833333333333333
"394","Pawtuxet",202,2022-06-27,"John Crockett","N/A",2022-06-27 12:42:00,2022-06-27 13:18:00,"beaver","chewed stick","N",1899-12-31 12:52:00,"shrub swamp",1,2,"N","walking",0,0.916666666666667,0,0,0,0.0833333333333333
"395","Pawtuxet",202,2022-06-27,"John Crockett","N/A",2022-06-27 12:42:00,2022-06-27 13:18:00,"beaver","chewed stick","Y",1899-12-31 13:07:00,"shrub swamp",1,2,"N","walking",0,0.916666666666667,0,0,0,0.0833333333333333
"396","Pawtuxet",203,2022-02-15,"Justin Moore","N/A",2022-02-15 10:18:00,2022-02-15 10:37:00,"beaver","chewed stick","N",1899-12-31 10:36:00,"forested swamp",4,5,"N","Foot",0,0,0,0.315789473684211,0,0.684210526315789
"397","Pawtuxet",203,2022-02-15,"John Crockett","N/A",2022-02-15 10:21:00,2022-02-15 10:38:00,"beaver","chewed stick","N",1899-12-31 10:35:00,"shrub swamp",1,2,"Y","Foot",0,0.235294117647059,0,0.176470588235294,0,0.588235294117647
"398","Pawtuxet",203,2022-06-27,"Jess Burr","N/A",2022-06-27 12:02:00,2022-06-27 12:20:00,NA,NA,NA,NA,NA,2,4,"N","walking",0,0,0,0.444444444444444,0,0.555555555555556
"399","Pawtuxet",203,2022-06-27,"John Crockett","N/A",2022-06-27 12:15:00,2022-06-27 12:21:00,NA,NA,NA,NA,NA,1,2,"N",NA,0,0,0,0,0,1
"400","Pawtuxet",205,2022-03-03,"Justin Moore","N/A",2022-03-03 11:08:00,2022-03-03 11:44:00,NA,NA,NA,NA,NA,2,5,"N","Foot",0,0,0,0,0,1
"401","Pawtuxet",205,2022-03-03,"John Crockett","N/A",2022-03-03 11:11:00,2022-03-03 11:45:00,"beaver","chewed stick","N",1899-12-31 11:31:00,"pond edge",4,2,"N","Foot",0.0294117647058824,0,0,0,0,0.970588235294118
"402","Pawtuxet",205,2022-08-10,"John Crockett","N/A",2022-08-10 15:23:00,2022-08-10 15:45:00,"otter","scat","N",1899-12-31 15:24:00,"stream",1,2,"N","Walking",0,0,0,0,0,1
"403","Pawtuxet",205,2022-08-10,"Jess Burr","beaver",2022-08-10 15:22:00,2022-08-10 15:44:00,"otter","scat","N",1899-12-31 15:23:00,"forested stream",2,4,"N","walking",0,0,0,0,0,1
"404","Pawtuxet",206,2022-03-03,"Justin Moore","N/A",2022-03-03 13:13:00,2022-03-03 13:37:00,NA,NA,NA,NA,NA,2,5,"N","Foot",0,0.75,0,0,0,0.25
"405","Pawtuxet",206,2022-03-03,"John Crockett","beaver",2022-03-03 13:16:00,2022-03-03 14:00:00,"beaver","chewed stick","Y",1899-12-31 13:17:00,"stream edge",4,2,"N","Foot",0,0.909090909090909,0,0,0,0.0909090909090909
"406","Pawtuxet",206,2022-03-03,"John Crockett","beaver",2022-03-03 13:16:00,2022-03-03 14:00:00,"beaver","dam","Y",1899-12-31 13:22:00,"stream edge",4,2,"N","Foot",0,0.909090909090909,0,0,0,0.0909090909090909
"407","Pawtuxet",206,2022-03-03,"John Crockett","beaver",2022-03-03 13:16:00,2022-03-03 14:00:00,"beaver","chewed stick","N",1899-12-31 13:34:00,"stream edge",4,2,"N","Foot",0,0.909090909090909,0,0,0,0.0909090909090909
"408","Pawtuxet",206,2022-03-03,"John Crockett","beaver",2022-03-03 13:16:00,2022-03-03 14:00:00,"beaver","stump","Y",1899-12-31 13:37:00,"stream edge",4,2,"N","Foot",0,0.909090909090909,0,0,0,0.0909090909090909
"409","Pawtuxet",206,2022-03-03,"John Crockett","beaver",2022-03-03 13:16:00,2022-03-03 14:00:00,"beaver","chewed stick","Y",1899-12-31 13:47:00,"stream edge",4,2,"N","Foot",0,0.909090909090909,0,0,0,0.0909090909090909
"410","Pawtuxet",206,2022-03-03,"John Crockett","beaver",2022-03-03 13:16:00,2022-03-03 14:00:00,"beaver","chewed stick","N",1899-12-31 13:57:00,"stream edge",4,2,"N","Foot",0,0.909090909090909,0,0,0,0.0909090909090909
"411","Pawtuxet",206,2022-06-29,"Jess Burr","N/A",2022-06-29 13:48:00,2022-06-29 14:19:00,"beaver","chewed stick","N",1899-12-31 13:50:00,"forested river",2,4,"N","kayak",0,1,0,0,0,0
"412","Pawtuxet",206,2022-06-29,"Jess Burr","N/A",2022-06-29 13:48:00,2022-06-29 14:19:00,"beaver","lodge","N",1899-12-31 13:51:00,"forested river",2,4,"N","kayak",0,1,0,0,0,0
"413","Pawtuxet",206,2022-06-29,"Jess Burr","N/A",2022-06-29 13:48:00,2022-06-29 14:19:00,"beaver","chewed stick","N",1899-12-31 14:01:00,"forested river",2,4,"N","kayak",0,1,0,0,0,0
"414","Pawtuxet",206,2022-06-29,"Jess Burr","N/A",2022-06-29 13:48:00,2022-06-29 14:19:00,"muskrat","scat","Y",1899-12-31 14:10:00,"forested river",2,4,"N","kayak",0,1,0,0,0,0
"415","Pawtuxet",206,2022-06-29,"Jess Burr","N/A",2022-06-29 13:48:00,2022-06-29 14:19:00,"beaver","chewed stick","N",1899-12-31 14:11:00,"forested river",2,4,"N","kayak",0,1,0,0,0,0
"416","Pawtuxet",206,2022-06-29,"Jess Burr","N/A",2022-06-29 13:48:00,2022-06-29 14:19:00,"muskrat","scat","slightly submerged, hard to tell",1899-12-31 14:12:00,"forested river",2,4,"N","kayak",0,1,0,0,0,0
"417","Pawtuxet",206,2022-06-29,"Jess Burr","N/A",2022-06-29 13:48:00,2022-06-29 14:19:00,"beaver","dam","N?",1899-12-31 14:15:00,"forested river",2,4,"N","kayak",0,1,0,0,0,0
"418","Pawtuxet",206,2022-06-29,"John Crockett","beaver",2022-06-29 13:48:00,2022-06-29 14:19:00,"beaver","chewed stick","N",1899-12-31 13:50:00,"stream",1,2,"N","kayak",0,1,0,0,0,0
"419","Pawtuxet",206,2022-06-29,"John Crockett","beaver",2022-06-29 13:48:00,2022-06-29 14:19:00,"beaver","dam","Y",1899-12-31 13:59:00,"stream",1,2,"N","kayak",0,1,0,0,0,0
"420","Pawtuxet",206,2022-06-29,"John Crockett","beaver",2022-06-29 13:48:00,2022-06-29 14:19:00,"muskrat","scat","Y",1899-12-31 14:01:00,"stream",1,2,"N","kayak",0,1,0,0,0,0
"421","Pawtuxet",206,2022-06-29,"John Crockett","beaver",2022-06-29 13:48:00,2022-06-29 14:19:00,"otter","latrine","N",1899-12-31 14:05:00,"stream",1,2,"N","kayak",0,1,0,0,0,0
"422","Pawtuxet",206,2022-06-29,"John Crockett","beaver",2022-06-29 13:48:00,2022-06-29 14:19:00,"beaver","dam","Y",1899-12-31 14:07:00,"stream",1,2,"N","kayak",0,1,0,0,0,0
"423","Pawtuxet",206,2022-06-29,"John Crockett","beaver",2022-06-29 13:48:00,2022-06-29 14:19:00,"beaver","chewed stick","Y",1899-12-31 14:15:00,"stream",1,2,"N","kayak",0,1,0,0,0,0
"424","Pawtuxet",207,2022-03-03,"Justin Moore","N/A",2022-03-03 12:24:00,2022-03-03 12:45:00,NA,NA,NA,NA,NA,2,5,"N","Foot",0,0,0,0,0,1
"425","Pawtuxet",207,2022-03-03,"John Crockett","otter,beaver",2022-03-03 12:27:00,2022-03-03 12:48:00,"beaver","chewed stick","N",1899-12-31 12:32:00,"stream edge",4,2,"N","Foot",0,0,0,0,0,1
"426","Pawtuxet",207,2022-03-03,"John Crockett","otter,beaver",2022-03-03 12:27:00,2022-03-03 12:48:00,"beaver","chewed stick","Y",1899-12-31 12:40:00,"stream edge",4,2,"N","Foot",0,0,0,0,0,1
"427","Pawtuxet",207,2022-07-04,"Jess Burr","N/A",2022-07-04 12:04:00,2022-07-04 12:41:00,"beaver","chewed stick","N",1899-12-31 12:14:00,"forested river",2,4,"N","walking",0,0,0,0,0,1
"428","Pawtuxet",207,2022-07-04,"Jess Burr","N/A",2022-07-04 12:04:00,2022-07-04 12:41:00,"beaver","chewed stick","N",1899-12-31 12:14:00,"forested river",2,4,"N","walking",0,0,0,0,0,1
"429","Pawtuxet",207,2022-07-04,"Jess Burr","N/A",2022-07-04 12:04:00,2022-07-04 12:41:00,"beaver","chewed stick","N",1899-12-31 12:24:00,"forested river",2,4,"N","walking",0,0,0,0,0,1
"430","Pawtuxet",207,2022-07-04,"Jess Burr","N/A",2022-07-04 12:04:00,2022-07-04 12:41:00,"beaver","chewed stick","Y",1899-12-31 12:31:00,"forested river",2,4,"N","walking",0,0,0,0,0,1
"431","Pawtuxet",207,2022-07-04,"John Crockett","N/A",2022-07-04 12:02:00,2022-07-04 12:40:00,"beaver","chewed stick","N",1899-12-31 12:07:00,"stream/forest",1,2,"N","walking",0,0,0,0,0,1
"432","Pawtuxet",207,2022-07-04,"John Crockett","N/A",2022-07-04 12:02:00,2022-07-04 12:40:00,"otter","scat","N",1899-12-31 12:10:00,"stream/forest",1,2,"N","walking",0,0,0,0,0,1
"433","Pawtuxet",207,2022-07-04,"John Crockett","N/A",2022-07-04 12:02:00,2022-07-04 12:40:00,"?","tracks","Y",1899-12-31 12:17:00,"stream/forest",1,2,"N","walking",0,0,0,0,0,1
"434","Pawtuxet",207,2022-07-04,"John Crockett","N/A",2022-07-04 12:02:00,2022-07-04 12:40:00,"beaver","stump","N",1899-12-31 12:25:00,"stream/forest",1,2,"N","walking",0,0,0,0,0,1
"435","Pawtuxet",207,2022-07-04,"John Crockett","N/A",2022-07-04 12:02:00,2022-07-04 12:40:00,"otter","latrine","N",1899-12-31 12:35:00,"stream/forest",1,2,"N","walking",0,0,0,0,0,1
"436","Pawtuxet",208,2022-03-22,"Justin Moore","N/A",2022-03-22 11:04:00,2022-03-22 12:01:00,"beaver","chewed stick","N",1899-12-31 11:20:00,"pond edge",NA,2,"N","Foot",0.263157894736842,0,0,0,0,0.736842105263158
"437","Pawtuxet",208,2022-03-22,"Justin Moore","N/A",2022-03-22 11:04:00,2022-03-22 12:01:00,"beaver","dam","N",1899-12-31 11:22:00,"pond edge",NA,2,"N","Foot",0.263157894736842,0,0,0,0,0.736842105263158
"438","Pawtuxet",208,2022-03-22,"Justin Moore","N/A",2022-03-22 11:04:00,2022-03-22 12:01:00,"beaver","chewed stick","N",1899-12-31 11:31:00,"pond edge",NA,2,"N","Foot",0.263157894736842,0,0,0,0,0.736842105263158
"439","Pawtuxet",208,2022-03-22,"Justin Moore","N/A",2022-03-22 11:04:00,2022-03-22 12:01:00,"muskrat?","scat","N",1899-12-31 11:39:00,"pond edge",NA,2,"N","Foot",0.263157894736842,0,0,0,0,0.736842105263158
"440","Pawtuxet",208,2022-03-22,"Justin Moore","N/A",2022-03-22 11:04:00,2022-03-22 12:01:00,"muskrat?","scat","Y",1899-12-31 11:51:00,"pond edge",NA,2,"N","Foot",0.263157894736842,0,0,0,0,0.736842105263158
"441","Pawtuxet",208,2022-03-22,"John Crockett","N/A",2022-03-22 11:05:00,2022-03-22 12:05:00,"beaver","chewed stick","N",1899-12-31 11:15:00,"pond edge",1,5,"N","Foot",NA,NA,NA,NA,NA,NA
"442","Pawtuxet",208,2022-03-22,"John Crockett","N/A",2022-03-22 11:05:00,2022-03-22 12:05:00,"beaver","chewed stick","N",1899-12-31 11:25:00,"pond edge",1,5,"N","Foot",NA,NA,NA,NA,NA,NA
"443","Pawtuxet",208,2022-03-22,"John Crockett","N/A",2022-03-22 11:05:00,2022-03-22 12:05:00,"otter","latrine","N",1899-12-31 11:25:00,"pond edge",1,5,"N","Foot",NA,NA,NA,NA,NA,NA
"444","Pawtuxet",208,2022-03-22,"John Crockett","N/A",2022-03-22 11:05:00,2022-03-22 12:05:00,"beaver","dam","N",1899-12-31 11:28:00,"pond edge",1,5,"N","Foot",NA,NA,NA,NA,NA,NA
"445","Pawtuxet",208,2022-03-22,"John Crockett","N/A",2022-03-22 11:05:00,2022-03-22 12:05:00,"beaver","chewed stick","N",1899-12-31 11:37:00,"stream edge",1,5,"N","Foot",NA,NA,NA,NA,NA,NA
"446","Pawtuxet",208,2022-03-22,"John Crockett","N/A",2022-03-22 11:05:00,2022-03-22 12:05:00,"muskrat","scat","N",1899-12-31 11:43:00,"pond edge",1,5,"N","Foot",NA,NA,NA,NA,NA,NA
"447","Pawtuxet",208,2022-03-22,"John Crockett","N/A",2022-03-22 11:05:00,2022-03-22 12:05:00,"beaver","lodge","N",1899-12-31 11:47:00,"pond edge",1,5,"N","Foot",NA,NA,NA,NA,NA,NA
"448","Pawtuxet",208,2022-07-13,"Jess Burr","beaver, muskrat",2022-07-13 10:35:00,2022-07-13 11:16:00,"beaver","chewed stick","N",1899-12-31 10:56:00,"edge of forested pond",2,4,"N","walking",0.195121951219512,0,0,0,0,0.804878048780488
"449","Pawtuxet",208,2022-07-13,"Jess Burr","beaver, muskrat",2022-07-13 10:35:00,2022-07-13 11:16:00,"beaver","dam","hard to tell",1899-12-31 11:00:00,"edge of forested pond",2,4,"N","walking",0.195121951219512,0,0,0,0,0.804878048780488
"450","Pawtuxet",208,2022-07-13,"Jess Burr","beaver, muskrat",2022-07-13 10:35:00,2022-07-13 11:16:00,"?","tracks","Y",1899-12-31 11:07:00,"edge of forested pond",2,4,"N","walking",0.195121951219512,0,0,0,0,0.804878048780488
"451","Pawtuxet",208,2022-07-13,"John Crockett","N/A",2022-07-13 10:36:00,2022-07-13 11:16:00,"beaver","stick","N",1899-12-31 10:55:00,"forested pond",1,2,"N","walking",0.3,0,0,0,0,0.7
"452","Pawtuxet",208,2022-07-13,"John Crockett","N/A",2022-07-13 10:36:00,2022-07-13 11:16:00,"beaver","dam","N",1899-12-31 10:58:00,"forested pond",1,2,"N","walking",0.3,0,0,0,0,0.7
"453","Pawtuxet",208,2022-07-13,"John Crockett","N/A",2022-07-13 10:36:00,2022-07-13 11:16:00,"beaver","dam and sticj","Y",1899-12-31 11:05:00,"forested pond",1,2,"N","walking",0.3,0,0,0,0,0.7
"454","Pawtuxet",208,2022-07-13,"John Crockett","N/A",2022-07-13 10:36:00,2022-07-13 11:16:00,"beaver?","track","Y",1899-12-31 11:05:00,"forested pond",1,2,"N","walking",0.3,0,0,0,0,0.7
"455","Pawtuxet",208,2022-07-13,"John Crockett","N/A",2022-07-13 10:36:00,2022-07-13 11:16:00,"otter","scat","Y",1899-12-31 11:27:00,"forested pond",1,2,"N","walking",0.3,0,0,0,0,0.7
"456","Pawtuxet",209,2022-02-07,"Justin Moore","N/A",2022-02-07 12:38:00,2022-02-07 13:02:00,"beaver","chewed stick","N",NA,"stream edge",2,5,"Y","Foot",0,0,0,0,0,1
"457","Pawtuxet",209,2022-02-07,"John Crockett","N/A",2022-02-07 12:39:00,2022-02-07 13:05:00,NA,NA,NA,NA,NA,1,2,"Y","Foot",0,0,0,0,0,1
"458","Pawtuxet",209,2022-07-13,"Jess Burr","muskrat",2022-07-13 13:04:00,2022-07-13 13:24:00,"otter","latrine","N",1899-12-31 13:16:00,"forested stream",2,4,"N","walking",0,0,0,0,0,1
"459","Pawtuxet",209,2022-07-13,"John Crockett","N/A",2022-07-13 13:05:00,2022-07-13 13:24:00,"otter","latrine","N",1899-12-31 13:16:00,"forest",1,2,"N","walking",0,0,0,0,0,1
"460","Pawtuxet",210,2022-02-07,"Justin Moore","N/A",2022-02-07 12:02:00,2022-02-07 12:35:00,NA,NA,NA,NA,NA,2,5,"Y","Foot",0,0.272727272727273,0,0,0,0.727272727272727
"461","Pawtuxet",210,2022-02-07,"John Crockett","N/A",2022-02-07 12:03:00,2022-02-07 12:35:00,"?","track","Y",1899-12-31 12:20:00,"forest",1,2,"Y","Foot",0,0.28125,0,0,0,0.71875
"462","Pawtuxet",210,2022-07-13,"Jess Burr","muskrat",2022-07-13 12:50:00,2022-07-13 12:59:00,NA,NA,NA,NA,NA,2,4,"N","walking",0,0,0,0,0,1
"463","Pawtuxet",210,2022-07-13,"John Crockett","N/A",2022-07-13 12:54:00,2022-07-13 13:23:00,"no habitat",NA,NA,NA,NA,1,2,"N","walking",0,0,0,0,0,1
"464","Pawtuxet",212,2022-02-22,"Justin Moore","beaver",2022-02-22 10:30:00,2022-02-22 11:13:00,"beaver","chewed stick","N",1899-12-31 10:37:00,"shrub swamp",1,2,"N","Foot",0,0.13953488372093,0,0,0,0.86046511627907
"465","Pawtuxet",212,2022-02-22,"Justin Moore","beaver",2022-02-22 10:30:00,2022-02-22 11:13:00,"beaver","dam","N",1899-12-31 10:46:00,"shrub swamp",1,2,"N","Foot",0,0.13953488372093,0,0,0,0.86046511627907
"466","Pawtuxet",212,2022-02-22,"Justin Moore","beaver",2022-02-22 10:30:00,2022-02-22 11:13:00,"beaver","chewed stick","N",1899-12-31 11:01:00,"shrub swamp",1,2,"N","Foot",0,0.13953488372093,0,0,0,0.86046511627907
"467","Pawtuxet",212,2022-02-22,"John Crockett","beaver",2022-02-22 10:33:00,2022-02-22 11:53:00,"beaver","chewed stick","Y",1899-12-31 10:39:00,"shrub swamp",4,5,"N","Foot",0.05,0.7,0,0,0,0.25
"468","Pawtuxet",212,2022-02-22,"John Crockett","beaver",2022-02-22 10:33:00,2022-02-22 11:53:00,"beaver","chewed stick","Y",1899-12-31 10:45:00,"shrub swamp",4,5,"N","Foot",0.05,0.7,0,0,0,0.25
"469","Pawtuxet",212,2022-02-22,"John Crockett","beaver",2022-02-22 10:33:00,2022-02-22 11:53:00,"beaver","chewed stick","Y",1899-12-31 11:14:00,"forested swamp",4,5,"N","Foot",0.05,0.7,0,0,0,0.25
"470","Pawtuxet",212,2022-02-22,"John Crockett","beaver",2022-02-22 10:33:00,2022-02-22 11:53:00,"beaver","chewed stick","Y",1899-12-31 11:26:00,"shrub swamp",4,5,"N","Foot",0.05,0.7,0,0,0,0.25
"471","Pawtuxet",212,2022-02-22,"John Crockett","beaver",2022-02-22 10:33:00,2022-02-22 11:53:00,"muskrat?","chewed veg","Y",1899-12-31 11:26:00,"shrub swamp",4,5,"N","Foot",0.05,0.7,0,0,0,0.25
"472","Pawtuxet",212,2022-02-22,"John Crockett","beaver",2022-02-22 10:33:00,2022-02-22 11:53:00,"beaver","chewed stick","Y",1899-12-31 11:34:00,"shrub swamp",4,5,"N","Foot",0.05,0.7,0,0,0,0.25
