"","Newtime","Watershed","Site.ID","Date","Observer","Expected","Start.Time","End.time","Spp","Sign.Type","Fresh","Time","Photo.Ref","Veg","Camera","GPS","Water.level.rain.report","snow","Mode","X","lon","lat","ele","time"
"261",2021-06-14 09:16:00,"Pawcatuck",748,2021-06-14,"John Crockett",NA,1899-12-31 08:03:00,1899-12-31 09:20:00,"beaver","lodge","N",1899-12-31 09:16:00,"13","pond edge",2,5,"no recent precip","N","Foot",94431,-71.704849368,41.4107853267,38.11,"2021-06-14T13:15:54Z"
"262",2021-06-15 01:41:00,"Pawcatuck",2512,2021-06-15,"Kylie Rezendes",NA,1899-12-31 11:04:00,1899-12-31 12:08:00,"muskrat","scat","N",1899-12-31 01:41:00,"3,4","stream/forest",2,5,"high","N","Foot",NA,NA,NA,NA,NA
"263",2021-06-15 08:48:00,"Pawcatuck",2051,2021-06-15,"Kylie Rezendes","muskrat",1899-12-31 08:45:00,1899-12-31 10:34:00,"beaver","chewed stick","N",1899-12-31 08:48:00,"1","stream/forest",2,5,"high","N","Foot",100543,-71.6907553654,41.4657985233,19.84,"2021-06-15T12:47:42Z"
"264",2021-06-15 08:54:00,"Pawcatuck",2051,2021-06-15,"Kylie Rezendes","muskrat",1899-12-31 08:45:00,1899-12-31 10:34:00,"beaver","chewed stick","N",1899-12-31 08:54:00,"2","stream/forest",2,5,"high","N","Foot",100559,-71.690787971,41.4656666759,24.65,"2021-06-15T12:53:47Z"
"265",2021-06-15 09:00:00,"Pawcatuck",2051,2021-06-15,"Kylie Rezendes","muskrat",1899-12-31 08:45:00,1899-12-31 10:34:00,"beaver","chewed tree","Y",1899-12-31 09:00:00,"3","stream/forest",2,5,"high","N","Foot",100573,-71.69097187,41.4656738844,27.53,"2021-06-15T12:59:45Z"
"266",2021-06-15 09:02:00,"Pawcatuck",2051,2021-06-15,"Kylie Rezendes","muskrat",1899-12-31 08:45:00,1899-12-31 10:34:00,"muskrat","scat","Y",1899-12-31 09:02:00,"4","stream/forest",2,5,"high","N","Foot",100578,-71.6909860354,41.4656267781,29.94,"2021-06-15T13:01:42Z"
"267",2021-06-15 09:13:00,"Pawcatuck",2051,2021-06-15,"Kylie Rezendes","muskrat",1899-12-31 08:45:00,1899-12-31 10:34:00,"beaver","lodge","N",1899-12-31 09:13:00,"5","stream/forest",2,5,"high","N","Foot",100609,-71.6910592932,41.4654555358,29.94,"2021-06-15T13:12:49Z"
"268",2021-06-15 09:25:00,"Pawcatuck",2051,2021-06-15,"Kylie Rezendes","muskrat",1899-12-31 08:45:00,1899-12-31 10:34:00,"beaver","chewed tree","N",1899-12-31 09:25:00,"6","stream/forest",2,5,"high","N","Foot",100644,-71.6912301164,41.4650544617,29.46,"2021-06-15T13:24:44Z"
"269",2021-06-15 09:48:00,"Pawcatuck",2051,2021-06-15,"Kylie Rezendes","muskrat",1899-12-31 08:45:00,1899-12-31 10:34:00,"otter","scat","N",1899-12-31 09:48:00,"7","stream/forest",2,5,"high","N","Foot",100713,-71.6909703612,41.464389693,27.53,"2021-06-15T13:47:47Z"
"270",2021-06-15 10:06:00,"Pawcatuck",2051,2021-06-15,"Kylie Rezendes","muskrat",1899-12-31 08:45:00,1899-12-31 10:34:00,"beaver","chewed tree","N",1899-12-31 10:06:00,"8","stream/forest",2,5,"high","N","Foot",100760,-71.691420218,41.464744918,20.81,"2021-06-15T14:05:30Z"
"271",2021-06-15 10:18:00,"Pawcatuck",2051,2021-06-15,"Kylie Rezendes","muskrat",1899-12-31 08:45:00,1899-12-31 10:34:00,"beaver","chewed tree","Y",1899-12-31 10:18:00,"9","stream/forest",2,5,"high","N","Foot",100794,-71.6917406581,41.4652039949,24.65,"2021-06-15T14:17:47Z"
"272",2021-06-15 11:28:00,"Pawcatuck",2512,2021-06-15,"Kylie Rezendes",NA,1899-12-31 11:04:00,1899-12-31 12:08:00,"muskrat","scat","N",1899-12-31 11:28:00,"1","stream/forest",2,5,"high","N","Foot",100969,-71.6861582268,41.4759666938,35.71,"2021-06-15T15:27:53Z"
"273",2021-06-15 11:37:00,"Pawcatuck",2512,2021-06-15,"Kylie Rezendes",NA,1899-12-31 11:04:00,1899-12-31 12:08:00,"otter","scat","N",1899-12-31 11:37:00,"2","stream/forest",2,5,"high","N","Foot",100992,-71.6860533692,41.4757402986,40.51,"2021-06-15T15:36:43Z"
"274",2021-06-15 11:51:00,"Pawcatuck",2512,2021-06-15,"Kylie Rezendes",NA,1899-12-31 11:04:00,1899-12-31 12:08:00,"muskrat","scat","Y",1899-12-31 11:51:00,"5","stream/forest",2,5,"high","N","Foot",101028,-71.6860445682,41.4753299206,44.36,"2021-06-15T15:50:45Z"
"275",2021-06-15 12:44:00,"Pawcatuck",2000,2021-06-15,"Kylie Rezendes",NA,1899-12-31 12:41:00,1899-12-31 14:03:00,"beaver","chewed tree","Y",1899-12-31 12:44:00,"1","pond",2,5,"high","N","Foot",101282,-71.6902314126,41.443894431,21.77,"2021-06-15T16:43:46Z"
"276",2021-06-15 13:01:00,"Pawcatuck",2000,2021-06-15,"Kylie Rezendes",NA,1899-12-31 12:41:00,1899-12-31 14:03:00,"beaver","chewed stick","N",1899-12-31 13:01:00,"2","pond",2,5,"high","N","Foot",101327,-71.6903795209,41.443747161,22.73,"2021-06-15T17:00:46Z"
"277",2021-06-15 13:06:00,"Pawcatuck",2000,2021-06-15,"Kylie Rezendes",NA,1899-12-31 12:41:00,1899-12-31 14:03:00,"muskrat","scat","Y",1899-12-31 13:06:00,"3,4","pond",2,5,"high","N","Foot",101340,-71.6905296408,41.443809187,21.77,"2021-06-15T17:05:40Z"
"278",2021-06-15 13:12:00,"Pawcatuck",2000,2021-06-15,"Kylie Rezendes",NA,1899-12-31 12:41:00,1899-12-31 14:03:00,"beaver","chewed stick","N",1899-12-31 13:12:00,"5","pond",2,5,"high","N","Foot",101358,-71.6907124501,41.4439668506,16.96,"2021-06-15T17:11:42Z"
"279",2021-06-15 13:24:00,"Pawcatuck",2000,2021-06-15,"Kylie Rezendes",NA,1899-12-31 12:41:00,1899-12-31 14:03:00,"muskrat","scat","N",1899-12-31 13:24:00,"6","pond",2,5,"high","N","Foot",101392,-71.6905454826,41.4439119492,26.09,"2021-06-15T17:23:41Z"
"280",2021-06-15 13:29:00,"Pawcatuck",2000,2021-06-15,"Kylie Rezendes",NA,1899-12-31 12:41:00,1899-12-31 14:03:00,"otter","scat","N",1899-12-31 13:29:00,"7","pond",2,5,"high","N","Foot",101408,-71.6906463169,41.443909267,17.44,"2021-06-15T17:28:32Z"
"281",2021-06-15 13:34:00,"Pawcatuck",2000,2021-06-15,"Kylie Rezendes",NA,1899-12-31 12:41:00,1899-12-31 14:03:00,"beaver","dam","N",1899-12-31 13:34:00,"8","pond",2,5,"high","N","Foot",101422,-71.6905880626,41.4439079259,17.44,"2021-06-15T17:33:34Z"
"282",2021-06-15 13:44:00,"Pawcatuck",2000,2021-06-15,"Kylie Rezendes",NA,1899-12-31 12:41:00,1899-12-31 14:03:00,"beaver","chewed tree","N",1899-12-31 13:44:00,"9","pond",2,5,"high","N","Foot",101458,-71.6903780121,41.444188552,25.13,"2021-06-15T17:43:38Z"
"283",2021-06-15 13:55:00,"Pawcatuck",2000,2021-06-15,"Kylie Rezendes",NA,1899-12-31 12:41:00,1899-12-31 14:03:00,"beaver","chewed tree","N",1899-12-31 13:55:00,"10","pond",2,5,"high","N","Foot",101493,-71.6905640066,41.4446327928,20.32,"2021-06-15T17:54:35Z"
"284",2021-06-15 14:01:00,"Pawcatuck",2000,2021-06-15,"Kylie Rezendes",NA,1899-12-31 12:41:00,1899-12-31 14:03:00,"otter","latrine","Y",1899-12-31 14:01:00,"11,12","pond",2,5,"high","N","Foot",101511,-71.6903140582,41.444936553,32.34,"2021-06-15T18:00:34Z"
"285",2021-06-17 09:48:00,"Block Island Sound",889,2021-06-17,"Kylie Rezendes",NA,1899-12-31 09:36:00,1899-12-31 10:12:00,"muskrat","scat","N",1899-12-31 09:48:00,"1","pond edge",2,5,NA,"N","Foot",109060,-71.4873755258,41.4450186118,16.96,"2021-06-17T13:47:46Z"
"286",2021-06-17 10:43:00,"Block Island Sound",498,2021-06-17,"Kylie Rezendes",NA,1899-12-31 10:25:00,1899-12-31 11:01:00,"otter?","scat","N",1899-12-31 10:43:00,"1","pond",2,5,NA,"N","Foot",109207,-71.5088728443,41.4555595256,22.25,"2021-06-17T14:42:38Z"
"287",2021-06-17 10:50:00,"Block Island Sound",498,2021-06-17,"Kylie Rezendes",NA,1899-12-31 10:25:00,1899-12-31 11:01:00,"otter?","scat","N",1899-12-31 10:50:00,"2","pond",2,5,NA,"N","Foot",109231,-71.5092723258,41.4555088989,21.29,"2021-06-17T14:50:19Z"
"288",2021-06-18 08:56:00,"Pawcatuck",3622,2021-06-18,"Amy Mayer","beaver",1899-12-31 08:50:00,1899-12-31 10:43:00,"beaver","chewed stick","N",1899-12-31 08:56:00,"1","stream/forest",3,5,NA,"N","Kayak",58231,-71.7201040126,41.5959056094,47.24,"2021-06-18T12:55:34Z"
"289",2021-06-18 09:04:00,"Pawcatuck",3622,2021-06-18,"Amy Mayer","beaver",1899-12-31 08:50:00,1899-12-31 10:43:00,"beaver","dam","N",1899-12-31 09:04:00,"2","stream/forest",3,5,NA,"N","Kayak",58260,-71.7201974709,41.5960293263,40.99,"2021-06-18T13:03:30Z"
"290",2021-06-18 10:03:00,"Pawcatuck",3622,2021-06-18,"Amy Mayer","beaver",1899-12-31 08:50:00,1899-12-31 10:43:00,"beaver","chewed stick","N",1899-12-31 10:03:00,"3","stream/forest",3,5,NA,"N","Kayak",58443,-71.7199095525,41.595102204,54.45,"2021-06-18T14:02:47Z"
"291",2021-06-18 10:09:00,"Pawcatuck",3622,2021-06-18,"Amy Mayer","beaver",1899-12-31 08:50:00,1899-12-31 10:43:00,"musk?","scat","N",1899-12-31 10:09:00,"4","stream/forest",3,5,NA,"N","Kayak",58459,-71.7199100554,41.5950268507,53.97,"2021-06-18T14:08:53Z"
"292",2021-06-18 10:13:00,"Pawcatuck",3622,2021-06-18,"Amy Mayer","beaver",1899-12-31 08:50:00,1899-12-31 10:43:00,"beaver","chewed stick","N",1899-12-31 10:13:00,"5","stream/forest",3,5,NA,"N","Kayak",58467,-71.7199079599,41.5949424449,55.41,"2021-06-18T14:12:34Z"
"293",2021-06-18 10:24:00,"Pawcatuck",3622,2021-06-18,"Amy Mayer","beaver",1899-12-31 08:50:00,1899-12-31 10:43:00,"otter?","chewed shell","N",1899-12-31 10:24:00,"6","stream/forest",3,5,NA,"N","Kayak",58503,-71.7203278095,41.5944003034,42.44,"2021-06-18T14:23:41Z"
"294",2021-06-18 12:04:00,"Pawcatuck",1819,2021-06-18,"Amy Mayer","beaver, otter",1899-12-31 11:36:00,1899-12-31 12:49:00,"muskrat","scat","Y",1899-12-31 12:04:00,"7","river",3,5,NA,"N","Kayak",58694,-71.7149402574,41.5640821215,50.13,"2021-06-18T16:03:34Z"
"295",2021-06-18 12:29:00,"Pawcatuck",1819,2021-06-18,"Amy Mayer","beaver, otter",1899-12-31 11:36:00,1899-12-31 12:49:00,"muskrat","scat","N",1899-12-31 12:29:00,"8","river",3,5,NA,"N","Kayak",58766,-71.7143146321,41.5632569231,40.03,"2021-06-18T16:28:47Z"
"296",2021-06-18 12:35:00,"Pawcatuck",1819,2021-06-18,"Amy Mayer","beaver, otter",1899-12-31 11:36:00,1899-12-31 12:49:00,"musk?","track","N",1899-12-31 12:35:00,"9","river",3,5,NA,"N","Kayak",58782,-71.7144871317,41.5636236314,44.84,"2021-06-18T16:34:48Z"
"297",2021-06-18 12:43:00,"Pawcatuck",1819,2021-06-18,"Amy Mayer","beaver, otter",1899-12-31 11:36:00,1899-12-31 12:49:00,"beaver","chewed stick","N",1899-12-31 12:43:00,"10","river",3,5,NA,"N","Kayak",58806,-71.7151146848,41.5643552877,52.53,"2021-06-18T16:42:33Z"
"298",2021-06-18 13:03:00,"Pawcatuck",1517,2021-06-18,"Amy Mayer","muskrat, beaver",1899-12-31 13:03:00,1899-12-31 13:21:00,"otter","chewed shell","N",1899-12-31 13:03:00,"11","river",3,5,NA,"N","Kayak",58875,-71.7152387369,41.5671988484,34.74,"2021-06-18T17:02:32Z"
"299",2021-06-18 13:10:00,"Pawcatuck",1517,2021-06-18,"Amy Mayer","muskrat, beaver",1899-12-31 13:03:00,1899-12-31 13:21:00,"beaver","chewed stick","N",1899-12-31 13:10:00,"12","river",3,5,NA,"N","Kayak",58895,-71.7156958021,41.5675925463,39.07,"2021-06-18T17:09:36Z"
"300",2021-06-18 13:16:00,"Pawcatuck",1517,2021-06-18,"Amy Mayer","muskrat, beaver",1899-12-31 13:03:00,1899-12-31 13:21:00,"beaver","feed bed","Y",1899-12-31 13:16:00,"13","river",3,5,NA,"N","Kayak",58911,-71.7156466842,41.5676952247,41.47,"2021-06-18T17:15:38Z"
"301",2021-06-21 09:29:00,"Pawcatuck",4046,2021-06-21,"Amy Mayer","beaver, muskrat",1899-12-31 08:51:00,1899-12-31 10:21:00,"beaver","dam","N",1899-12-31 09:29:00,"1","shrub swamp",3,5,NA,"N","Foot",59485,-71.5815813281,41.6160616558,90.5,"2021-06-21T13:28:44Z"
"302",2021-06-21 09:33:00,"Pawcatuck",4046,2021-06-21,"Amy Mayer","beaver, muskrat",1899-12-31 08:51:00,1899-12-31 10:21:00,"beaver","chewed tree","Y",1899-12-31 09:33:00,"2","shrub swamp",3,5,NA,"N","Foot",59498,-71.5814858582,41.6157925129,99.15,"2021-06-21T13:32:41Z"
"303",2021-06-21 09:39:00,"Pawcatuck",4046,2021-06-21,"Amy Mayer","beaver, muskrat",1899-12-31 08:51:00,1899-12-31 10:21:00,"beaver","track","Y",1899-12-31 09:39:00,"3","shrub swamp",3,5,NA,"N","Foot",59519,-71.5813824255,41.6159597319,91.94,"2021-06-21T13:38:44Z"
"304",2021-06-21 09:46:00,"Pawcatuck",4046,2021-06-21,"Amy Mayer","beaver, muskrat",1899-12-31 08:51:00,1899-12-31 10:21:00,"beaver","chewed stick","N",1899-12-31 09:46:00,"4","shrub swamp",3,5,NA,"N","Foot",59546,-71.581114037,41.615941124,89.54,"2021-06-21T13:45:43Z"
"305",2021-06-22 09:12:00,"Quinebaug",10392,2021-06-22,"John Crockett","beaver",1899-12-31 09:10:00,1899-12-31 10:34:00,"beaver","stump","N",1899-12-31 09:12:00,"1","pond/forest edge",2,5,"recent rain","N","Foot",60227,-71.7917980347,41.9948689453,215.47,"2021-06-22T13:11:44Z"
"306",2021-06-22 09:25:00,"Quinebaug",10392,2021-06-22,"John Crockett","beaver",1899-12-31 09:10:00,1899-12-31 10:34:00,"beaver","chewed stick","N",1899-12-31 09:25:00,"2","pond/forest edge",2,5,"recent rain","N","Foot",60264,-71.7915867269,41.9941474311,204.9,"2021-06-22T13:24:42Z"
"307",2021-06-22 09:27:00,"Quinebaug",10392,2021-06-22,"John Crockett","beaver",1899-12-31 09:10:00,1899-12-31 10:34:00,"musk?","chewed veg","Y",1899-12-31 09:27:00,"3","pond/forest edge",2,5,"recent rain","N","Foot",60269,-71.7914851382,41.9940707367,199.13,"2021-06-22T13:26:36Z"
"308",2021-06-22 09:31:00,"Quinebaug",10392,2021-06-22,"John Crockett","beaver",1899-12-31 09:10:00,1899-12-31 10:34:00,"otter?","scat","N",1899-12-31 09:31:00,"4","pond/forest edge",2,5,"recent rain","N","Foot",60280,-71.7911750916,41.9940272346,209.22,"2021-06-22T13:30:53Z"
"309",2021-06-22 09:38:00,"Quinebaug",10392,2021-06-22,"John Crockett","beaver",1899-12-31 09:10:00,1899-12-31 10:34:00,"beaver","chewed stick","N",1899-12-31 09:38:00,"5","pond/forest edge",2,5,"recent rain","N","Foot",60297,-71.7908803839,41.994302161,202.01,"2021-06-22T13:37:56Z"
"310",2021-06-22 09:43:00,"Quinebaug",10392,2021-06-22,"John Crockett","beaver",1899-12-31 09:10:00,1899-12-31 10:34:00,"?","track","Y",1899-12-31 09:43:00,"6","pond/forest edge",2,5,"recent rain","N","Foot",60309,-71.7907227203,41.9942912646,202.01,"2021-06-22T13:42:55Z"
"311",2021-06-22 09:47:00,"Quinebaug",10392,2021-06-22,"John Crockett","beaver",1899-12-31 09:10:00,1899-12-31 10:34:00,"otter","scat","N",1899-12-31 09:47:00,"7","pond/forest edge",2,5,"recent rain","N","Foot",60317,-71.7906969879,41.9941883348,200.09,"2021-06-22T13:46:37Z"
"312",2021-06-22 10:01:00,"Quinebaug",10392,2021-06-22,"John Crockett","beaver",1899-12-31 09:10:00,1899-12-31 10:34:00,"beaver","stump","N",1899-12-31 10:01:00,"8","pond/forest edge",2,5,"recent rain","N","Foot",60354,-71.7906155996,41.9937553257,204.42,"2021-06-22T14:00:37Z"
"313",2021-06-22 10:13:00,"Quinebaug",10392,2021-06-22,"John Crockett","beaver",1899-12-31 09:10:00,1899-12-31 10:34:00,"beaver","stump","N",1899-12-31 10:13:00,"9","pond/forest edge",2,5,"recent rain","N","Foot",60389,-71.7904568464,41.9934057165,204.42,"2021-06-22T14:12:39Z"
"314",2021-06-22 10:17:00,"Quinebaug",10392,2021-06-22,"John Crockett","beaver",1899-12-31 09:10:00,1899-12-31 10:34:00,"muskrat","scat","N",1899-12-31 10:17:00,"10","pond/forest edge",2,5,"recent rain","N","Foot",60403,-71.7903283518,41.9932717737,205.38,"2021-06-22T14:16:35Z"
"315",2021-06-22 10:25:00,"Quinebaug",10392,2021-06-22,"John Crockett","beaver",1899-12-31 09:10:00,1899-12-31 10:34:00,"musk?","chewed veg","Y",1899-12-31 10:25:00,"11","pond/forest edge",2,5,"recent rain","N","Foot",60428,-71.7900940776,41.9927949272,209.22,"2021-06-22T14:24:47Z"
"316",2021-06-22 10:27:00,"Quinebaug",10392,2021-06-22,"John Crockett","beaver",1899-12-31 09:10:00,1899-12-31 10:34:00,"otter","latrine","N",1899-12-31 10:27:00,"12","pond/forest edge",2,5,"recent rain","N","Foot",60434,-71.7901248392,41.9927499164,206.82,"2021-06-22T14:26:42Z"
"317",2021-06-22 10:28:00,"Quinebaug",10392,2021-06-22,"John Crockett","beaver",1899-12-31 09:10:00,1899-12-31 10:34:00,"beaver","chewed stick","N",1899-12-31 10:28:00,"13","pond/forest edge",2,5,"recent rain","N","Foot",60436,-71.7900824267,41.9927077554,207.3,"2021-06-22T14:27:33Z"
"318",2021-06-22 10:31:00,"Quinebaug",10392,2021-06-22,"John Crockett","beaver",1899-12-31 09:10:00,1899-12-31 10:34:00,"muskrat","track","Y",1899-12-31 10:31:00,"14","pond/forest edge",2,5,"recent rain","N","Foot",60446,-71.7900888808,41.9926493336,208.74,"2021-06-22T14:30:40Z"
"319",2021-06-22 12:48:00,"Quinebaug",9698,2021-06-22,"John Crockett",NA,1899-12-31 12:36:00,1899-12-31 13:02:00,"beaver","chewed stick","N",1899-12-31 12:48:00,"1","pond/forest edge",2,5,"recent rain","N","Foot",61225,-71.7935959529,41.8223976251,181.83,"2021-06-22T16:47:37Z"
"320",2021-06-22 12:50:00,"Quinebaug",9698,2021-06-22,"John Crockett",NA,1899-12-31 12:36:00,1899-12-31 13:02:00,"muskrat","scat","N",1899-12-31 12:50:00,"2","pond/forest edge",2,5,"recent rain","N","Foot",61235,-71.7935185879,41.8222432304,182.31,"2021-06-22T16:49:32Z"
"321",2021-06-22 12:58:00,"Quinebaug",9698,2021-06-22,"John Crockett",NA,1899-12-31 12:36:00,1899-12-31 13:02:00,"beaver","chewed stick","N",1899-12-31 12:58:00,NA,"pond/forest edge",2,5,"recent rain","N","Foot",61265,-71.7934344336,41.8219953775,180.87,"2021-06-22T16:57:40Z"
"322",2021-06-23 08:40:00,"Quinebaug",5632,2021-06-23,"Amy Mayer",NA,1899-12-31 08:27:00,1899-12-31 09:20:00,"beaver","chewed stick","N",1899-12-31 08:40:00,"1","river/shrub swamp",3,5,"recent rain","N","Foot",61376,-71.7518169433,41.7379423231,134.72,"2021-06-23T12:39:41Z"
"323",2021-06-23 08:51:00,"Quinebaug",5632,2021-06-23,"Amy Mayer",NA,1899-12-31 08:27:00,1899-12-31 09:20:00,"beaver","chewed stick","N",1899-12-31 08:51:00,"2","river/shrub swamp",3,5,"recent rain","N","Foot",61414,-71.7522289976,41.7380470131,133.28,"2021-06-23T12:50:36Z"
"324",2021-06-23 10:09:00,"Quinebaug",6831,2021-06-23,"Amy Mayer",NA,1899-12-31 10:02:00,1899-12-31 11:17:00,"beaver","chewed stick","N",1899-12-31 10:09:00,"3","pond edge",3,5,"recent rain","N","Foot",61674,-71.7281250749,41.7156373244,147.7,"2021-06-23T14:08:40Z"
"325",2021-06-23 10:22:00,"Quinebaug",6831,2021-06-23,"Amy Mayer",NA,1899-12-31 10:02:00,1899-12-31 11:17:00,"beaver","chewed stick","N",1899-12-31 10:22:00,"4","pond edge",3,5,"recent rain","N","Foot",61719,-71.728150472,41.7152794171,153.47,"2021-06-23T14:21:43Z"
"326",2021-06-23 10:34:00,"Quinebaug",6831,2021-06-23,"Amy Mayer",NA,1899-12-31 10:02:00,1899-12-31 11:17:00,"beaver","chewed stick","N",1899-12-31 10:34:00,"5","pond edge",3,5,"recent rain","N","Foot",61754,-71.7280073091,41.7149385251,148.18,"2021-06-23T14:33:35Z"
"327",2021-06-23 10:39:00,"Quinebaug",6831,2021-06-23,"Amy Mayer",NA,1899-12-31 10:02:00,1899-12-31 11:17:00,"?","haul out",NA,1899-12-31 10:39:00,"6","pond edge",3,5,"recent rain","N","Foot",61768,-71.7280641384,41.714833416,151.54,"2021-06-23T14:38:33Z"
"328",2021-06-23 10:42:00,"Quinebaug",6831,2021-06-23,"Amy Mayer",NA,1899-12-31 10:02:00,1899-12-31 11:17:00,"otter","scat","Y",1899-12-31 10:42:00,"7,8","pond edge",3,5,"recent rain","N","Foot",61777,-71.7280200496,41.7147146445,148.66,"2021-06-23T14:41:43Z"
"329",2021-06-23 11:00:00,"Quinebaug",6831,2021-06-23,"Amy Mayer",NA,1899-12-31 10:02:00,1899-12-31 11:17:00,"beaver","chewed stick","N",1899-12-31 11:00:00,"9","pond edge",3,5,"recent rain","N","Foot",61836,-71.72818291,41.7138868477,148.18,"2021-06-23T14:59:47Z"
"330",2021-06-23 11:04:00,"Quinebaug",6831,2021-06-23,"Amy Mayer",NA,1899-12-31 10:02:00,1899-12-31 11:17:00,"otter","latrine","Y",1899-12-31 11:04:00,"10","pond edge",3,5,"recent rain","N","Foot",61848,-71.7282326147,41.7138132546,149.62,"2021-06-23T15:03:48Z"
"331",2021-06-23 11:10:00,"Quinebaug",6831,2021-06-23,"Amy Mayer",NA,1899-12-31 10:02:00,1899-12-31 11:17:00,"otter","latrine","Y",1899-12-31 11:10:00,"11","pond edge",3,5,"recent rain","N","Foot",61868,-71.7282850016,41.7136468738,143.85,"2021-06-23T15:09:38Z"
"332",2021-06-23 12:59:00,"Quinebaug",5589,2021-06-23,"Amy Mayer",NA,1899-12-31 12:30:00,1899-12-31 13:48:00,"beaver","chewed stick","N",1899-12-31 12:59:00,"12","stream/forest",3,5,"recent rain","N","Foot",62234,-71.7076605745,41.6897014529,138.57,"2021-06-23T16:58:30Z"
"333",2021-06-23 13:06:00,"Quinebaug",5589,2021-06-23,"Amy Mayer",NA,1899-12-31 12:30:00,1899-12-31 13:48:00,"muskrat","scat","N",1899-12-31 13:06:00,"13","emergent marsh",3,5,"recent rain","N","Foot",62258,-71.7078536097,41.6896161251,137.61,"2021-06-23T17:05:36Z"
"334",2021-06-23 13:19:00,"Quinebaug",5589,2021-06-23,"Amy Mayer",NA,1899-12-31 12:30:00,1899-12-31 13:48:00,"otter","scat","Y",1899-12-31 13:19:00,"14","emergent marsh",3,5,"recent rain","N","Foot",62304,-71.7084353976,41.6891433019,136.64,"2021-06-23T17:18:49Z"
"335",2021-06-28 10:12:00,"Pawcatuck",9,2021-06-28,"John Crockett",NA,1899-12-31 09:40:00,1899-12-31 10:40:00,"otter","chewed shell","Y",1899-12-31 10:12:00,"1,2","salt marsh",3,5,"no recent precip","N","Foot",63044,-71.8391387723,41.3269764371,4.46,"2021-06-28T14:11:34Z"
"336",2021-06-29 09:45:00,"Pawcatuck",1945,2021-06-29,"Kylie Rezendes",NA,1899-12-31 09:44:00,1899-12-31 10:48:00,"muskrat","scat","N",1899-12-31 09:45:00,"1","river/forest",3,5,NA,"N","Kayak",6493,-71.6966143996,41.4329827856,14.08,"2021-06-29T13:44:51Z"
"337",2021-06-29 09:50:00,"Pawcatuck",1945,2021-06-29,"Kylie Rezendes",NA,1899-12-31 09:44:00,1899-12-31 10:48:00,"otter","track","Y",1899-12-31 09:50:00,"2","river/forest",3,5,NA,"N","Kayak",6503,-71.696830485,41.4329944365,25.61,"2021-06-29T13:49:30Z"
"338",2021-06-29 09:54:00,"Pawcatuck",1945,2021-06-29,"Kylie Rezendes",NA,1899-12-31 09:44:00,1899-12-31 10:48:00,"muskrat","scat","Y",1899-12-31 09:54:00,"3","river/forest",3,5,NA,"N","Kayak",6513,-71.6971513443,41.4329319075,27.05,"2021-06-29T13:53:36Z"
"339",2021-06-29 09:56:00,"Pawcatuck",1945,2021-06-29,"Kylie Rezendes",NA,1899-12-31 09:44:00,1899-12-31 10:48:00,"beaver","chewed stick","N",1899-12-31 09:56:00,"4","river/forest",3,5,NA,"N","Kayak",6519,-71.6972094309,41.4329267945,21.29,"2021-06-29T13:55:41Z"
"340",2021-06-29 09:59:00,"Pawcatuck",1945,2021-06-29,"Kylie Rezendes",NA,1899-12-31 09:44:00,1899-12-31 10:48:00,"muskrat","bank den","N",1899-12-31 09:59:00,"5","river/forest",3,5,NA,"N","Kayak",6527,-71.6974986903,41.4328124654,21.77,"2021-06-29T13:58:47Z"
"341",2021-06-29 10:04:00,"Pawcatuck",1945,2021-06-29,"Kylie Rezendes",NA,1899-12-31 09:44:00,1899-12-31 10:48:00,"muskrat","chewed veg","Y",1899-12-31 10:04:00,"7","river/forest",3,5,NA,"N","Kayak",6539,-71.6977503989,41.4327097032,23.21,"2021-06-29T14:03:30Z"
"342",2021-06-29 10:04:00,"Pawcatuck",1945,2021-06-29,"Kylie Rezendes",NA,1899-12-31 09:44:00,1899-12-31 10:48:00,"muskrat","scat","Y",1899-12-31 10:04:00,"6","river/forest",3,5,NA,"N","Kayak",6539,-71.6977503989,41.4327097032,23.21,"2021-06-29T14:03:30Z"
"343",2021-06-29 10:07:00,"Pawcatuck",1945,2021-06-29,"Kylie Rezendes",NA,1899-12-31 09:44:00,1899-12-31 10:48:00,"beaver","chewed stick","N",1899-12-31 10:07:00,"8","river/forest",3,5,NA,"N","Kayak",6547,-71.69794905,41.4326608367,23.21,"2021-06-29T14:06:37Z"
"344",2021-06-29 10:12:00,"Pawcatuck",1945,2021-06-29,"Kylie Rezendes",NA,1899-12-31 09:44:00,1899-12-31 10:48:00,"otter","track","Y",1899-12-31 10:12:00,"9","river/forest",3,5,NA,"N","Kayak",6561,-71.6983641218,41.4324187674,26.57,"2021-06-29T14:11:36Z"
"345",2021-06-29 10:19:00,"Pawcatuck",1945,2021-06-29,"Kylie Rezendes",NA,1899-12-31 09:44:00,1899-12-31 10:48:00,"otter","track","Y",1899-12-31 10:19:00,"10","river/forest",3,5,NA,"N","Kayak",6578,-71.6980808973,41.4324455056,24.65,"2021-06-29T14:18:30Z"
"346",2021-06-29 10:29:00,"Pawcatuck",1945,2021-06-29,"Kylie Rezendes",NA,1899-12-31 09:44:00,1899-12-31 10:48:00,"beaver","chewed stick","N",1899-12-31 10:29:00,"11","river/forest",3,5,NA,"N","Kayak",6603,-71.6975432821,41.4326605015,25.61,"2021-06-29T14:28:46Z"
